# OpenSignals Text File Format. Version 1
# {"20:19:07:00:80:4C": {"position": 0, "device": "bitalino_rev", "device name": "20:19:07:00:80:4C", "device connection": "BTH20:19:07:00:80:4C", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-4-01", "time": "15:54:50.255", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	511	512	511	505	31	31	
1	0	0	0	0	511	512	512	507	31	31	
2	0	0	0	0	505	515	512	510	31	31	
3	0	0	0	0	503	514	513	511	31	31	
4	0	0	0	0	503	512	511	510	31	31	
5	0	0	0	0	502	507	511	509	31	31	
6	0	0	0	0	505	509	512	508	31	31	
7	0	0	0	0	502	507	511	508	31	31	
8	0	0	0	0	502	505	511	511	31	32	
9	0	0	0	0	503	505	511	512	31	32	
10	0	0	0	0	501	510	512	510	31	32	
11	0	0	0	0	500	509	507	512	31	32	
12	0	0	0	0	505	505	507	511	31	32	
13	0	0	0	0	502	509	508	513	31	32	
14	0	0	0	0	500	514	510	512	31	31	
15	0	0	0	0	499	515	511	509	31	31	
0	0	0	0	0	500	515	514	506	31	31	
1	0	0	0	0	503	513	516	505	31	31	
2	0	0	0	0	502	514	513	508	31	32	
3	0	0	0	0	504	515	513	510	31	32	
4	0	0	0	0	504	515	513	511	31	32	
5	0	0	0	0	505	517	509	511	31	31	
6	0	0	0	0	505	515	509	512	31	31	
7	0	0	0	0	505	514	512	511	31	31	
8	0	0	0	0	505	511	511	510	31	31	
9	0	0	0	0	506	509	512	511	31	31	
10	0	0	0	0	504	506	512	511	31	31	
11	0	0	0	0	508	509	513	507	31	31	
12	0	0	0	0	505	510	513	508	31	31	
13	0	0	0	0	504	515	511	511	31	31	
14	0	0	0	0	502	515	511	511	31	32	
15	0	0	0	0	500	515	512	508	31	31	
0	0	0	0	0	499	519	511	511	31	32	
1	0	0	0	0	502	517	510	510	31	31	
2	0	0	0	0	500	512	510	511	31	31	
3	0	0	0	0	502	509	512	509	31	31	
4	0	0	0	0	503	511	511	510	31	31	
5	0	0	0	0	504	511	511	508	31	31	
6	0	0	0	0	504	510	513	510	31	31	
7	0	0	0	0	503	513	512	508	31	31	
8	0	0	0	0	505	512	511	511	31	32	
9	0	0	0	0	502	512	511	510	31	32	
10	0	0	0	0	502	511	514	511	31	31	
11	0	0	0	0	502	513	513	512	31	31	
12	0	0	0	0	502	513	510	511	31	31	
13	0	0	0	0	503	518	513	510	31	31	
14	0	0	0	0	503	521	512	511	31	31	
15	0	0	0	0	506	523	511	511	31	31	
0	0	0	0	0	501	519	511	511	31	32	
1	0	0	0	0	504	511	512	508	31	32	
2	0	0	0	0	501	499	511	508	31	32	
3	0	0	0	0	499	499	511	507	31	32	
4	0	0	0	0	501	500	514	508	31	32	
5	0	0	0	0	502	508	510	513	31	31	
6	0	0	0	0	502	509	510	513	31	31	
7	0	0	0	0	505	515	510	510	31	31	
8	0	0	0	0	505	516	510	512	31	31	
9	0	0	0	0	505	516	509	508	31	31	
10	0	0	0	0	506	512	513	511	31	31	
11	0	0	0	0	506	508	510	511	31	32	
12	0	0	0	0	504	512	510	510	31	31	
13	0	0	0	0	507	510	511	510	31	31	
14	0	0	0	0	507	511	512	511	31	31	
15	0	0	0	0	507	512	511	510	31	31	
0	0	0	0	0	509	511	515	509	31	31	
1	0	0	0	0	502	515	514	510	31	31	
2	0	0	0	0	498	516	511	510	31	31	
3	0	0	0	0	496	514	513	509	31	32	
4	0	0	0	0	497	515	512	507	31	32	
5	0	0	0	0	499	510	511	509	31	31	
6	0	0	0	0	504	510	511	512	31	31	
7	0	0	0	0	504	515	509	510	31	31	
8	0	0	0	0	505	520	510	508	31	31	
9	0	0	0	0	508	515	511	512	31	31	
10	0	0	0	0	513	512	512	508	31	31	
11	0	0	0	0	512	507	512	508	31	31	
12	0	0	0	0	505	507	513	509	31	31	
13	0	0	0	0	507	507	511	511	31	31	
14	0	0	0	0	504	510	511	510	31	31	
15	0	0	0	0	502	514	510	510	31	32	
0	0	0	0	0	499	516	512	507	31	31	
1	0	0	0	0	503	516	513	510	31	32	
2	0	0	0	0	502	516	510	512	31	31	
3	0	0	0	0	503	515	511	510	31	32	
4	0	0	0	0	500	508	513	509	31	31	
5	0	0	0	0	501	509	512	508	31	31	
6	0	0	0	0	502	505	513	511	31	31	
7	0	0	0	0	504	509	511	510	31	31	
8	0	0	0	0	502	510	513	510	31	31	
9	0	0	0	0	504	510	514	511	31	31	
10	0	0	0	0	504	512	514	511	31	31	
11	0	0	0	0	501	511	512	510	31	31	
12	0	0	0	0	500	512	512	511	31	32	
13	0	0	0	0	499	514	509	512	31	32	
14	0	0	0	0	499	513	510	511	31	31	
15	0	0	0	0	500	513	512	508	31	31	
0	0	0	0	0	500	513	511	511	31	32	
1	0	0	0	0	501	518	511	514	31	31	
2	0	0	0	0	504	513	511	512	31	31	
3	0	0	0	0	505	515	510	508	31	31	
4	0	0	0	0	503	513	512	507	31	31	
5	0	0	0	0	504	512	512	508	31	32	
6	0	0	0	0	503	512	512	507	31	31	
7	0	0	0	0	507	518	511	508	31	31	
8	0	0	0	0	506	527	514	510	31	31	
9	0	0	0	0	506	519	512	510	31	31	
10	0	0	0	0	510	509	512	513	31	31	
11	0	0	0	0	508	500	512	510	31	31	
12	0	0	0	0	508	498	512	510	31	31	
13	0	0	0	0	505	504	514	511	31	32	
14	0	0	0	0	503	511	513	511	31	32	
15	0	0	0	0	502	515	511	512	31	32	
0	0	0	0	0	501	514	510	510	31	31	
1	0	0	0	0	498	513	513	510	31	31	
2	0	0	0	0	499	512	512	509	31	31	
3	0	0	0	0	498	510	514	507	31	31	
4	0	0	0	0	504	512	512	510	31	31	
5	0	0	0	0	505	515	513	509	31	31	
6	0	0	0	0	504	516	512	510	31	31	
7	0	0	0	0	505	512	512	511	31	31	
8	0	0	0	0	502	519	513	509	31	31	
9	0	0	0	0	504	523	513	511	31	32	
10	0	0	0	0	502	523	513	510	31	32	
11	0	0	0	0	506	519	512	509	31	31	
12	0	0	0	0	504	510	511	510	31	31	
13	0	0	0	0	503	500	513	509	31	31	
14	0	0	0	0	505	498	512	512	31	31	
15	0	0	0	0	509	500	513	510	31	31	
0	0	0	0	0	508	503	512	510	31	31	
1	0	0	0	0	506	508	512	509	31	31	
2	0	0	0	0	503	508	512	509	31	31	
3	0	0	0	0	505	513	510	511	31	32	
4	0	0	0	0	502	515	514	511	31	31	
5	0	0	0	0	501	515	512	511	31	31	
6	0	0	0	0	502	515	513	510	31	31	
7	0	0	0	0	503	517	511	508	31	31	
